"Metric","Metric Id","Item","Item Id","Region","Region Id","Partner Region","Partner Region Id","Unit","Unit Id","Frequency","Frequency Id","Start Date","End Date","Value","Source"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2015-11-01","2015-11-30",4254200.418,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2015-12-01","2015-12-31",6646422.177,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2016-01-01","2016-01-31",4634264.551,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2016-02-01","2016-02-29",3888121.778,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2016-03-01","2016-03-31",4572359.875,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2016-04-01","2016-04-30",2024172.356,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2016-05-01","2016-05-31",552078.431,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2016-06-01","2016-06-30",101582.092,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2016-07-01","2016-07-31",3962.133,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2016-08-01","2016-08-31",364003.218,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2016-09-01","2016-09-30",1355701.844,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2016-10-01","2016-10-31",2430767.562,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2016-11-01","2016-11-30",5617533.918,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2016-12-01","2016-12-31",8112419.249,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2017-01-01","2017-01-31",6777407.019,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2017-02-01","2017-02-28",4426103.203,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2017-03-01","2017-03-31",4222610.895,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2017-04-01","2017-04-30",1777058.468,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2017-05-01","2017-05-31",1469625.433,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2017-06-01","2017-06-30",387092.507,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2017-07-01","2017-07-31",499922.347,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2017-08-01","2017-08-31",179490.183,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2017-09-01","2017-09-30",937261.878,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2017-10-01","2017-10-31",1325207.116,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2017-11-01","2017-11-30",4661650.289,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2017-12-01","2017-12-31",6189319.533,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2018-01-01","2018-01-31",5814256.719,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2018-02-01","2018-02-28",3344521.405,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2018-03-01","2018-03-31",3100552.535,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2018-04-01","2018-04-30",2418943.105,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2018-05-01","2018-05-31",489539.843,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2018-06-01","2018-06-30",630252.761,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2018-07-01","2018-07-31",308126.918,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2018-08-01","2018-08-31",265377.608,"China Sources, Gro Intelligence"
